coin,fundingRate,premium,time
SNX,0.0000692994,0.0010543954,1759795200002
SNX,0.0000418178,0.0008345424,1759798800012
SNX,0.0000441049,0.0008528393,1759802400064
SNX,0.0000771332,0.0011170658,1759806000050
SNX,0.0000437222,0.0008497776,1759809600039
SNX,0.000078919,0.0011313517,1759813200032
SNX,0.0001149116,0.0014192925,1759816800019
SNX,0.0000426115,0.0008408923,1759820400042
SNX,0.0000125,0.0005469857,1759824000014
SNX,0.0000125,0.0004736343,1759827600010
SNX,0.0000298358,0.0007386864,1759831200059
SNX,0.0000125,0.0005567905,1759834800022
SNX,0.000076308,0.0011104638,1759838400000
SNX,0.0001406736,0.0016253887,1759842000076
SNX,0.0000416528,0.0008332225,1759845600138
SNX,0.0000125,0.0001236574,1759849200114
XRP,0.0000228978,0.0006831821,1759762800043
XRP,0.0000292189,0.0007337509,1759766400064
XRP,0.0000247193,0.000697754,1759770000051
XRP,0.0000349552,0.000779642,1759773600087
XRP,0.0000413368,0.0008306946,1759777200084
XRP,0.0000312662,0.0007501299,1759780800023
XRP,0.0000305226,0.0007441809,1759784400015
XRP,0.0000266627,0.0007133012,1759788000075
XRP,0.0000275094,0.0007200754,1759791600068
XRP,0.0000237908,0.0006903264,1759795200002
XRP,0.0000154471,0.0006235772,1759798800012
XRP,0.0000176476,0.0006411805,1759802400064
XRP,0.0000208841,0.0006670729,1759806000050
XRP,0.0000189415,0.000651532,1759809600039
XRP,0.0000184415,0.0006475319,1759813200032
XRP,0.000027807,0.0007224557,1759816800019
XRP,0.0000201335,0.0006610677,1759820400042
XRP,0.0000248485,0.0006987878,1759824000014
XRP,0.0000125,0.000527237,1759827600010
XRP,0.0000125,0.0005170487,1759831200059
XRP,0.0000125,0.0005727792,1759834800022
XRP,0.0000125,0.0005700678,1759838400000
XRP,0.0000161154,0.0006289233,1759842000076
XRP,0.0000260197,0.0007081579,1759845600138
XRP,0.0000125,0.0005077141,1759849200114
BCH,0.0000287751,0.0007302008,1759762800043
BCH,0.000044929,0.0008594323,1759766400064
BCH,0.0000311883,0.0007495065,1759770000051
BCH,0.0000238162,0.0006905295,1759773600087
BCH,0.0000303192,0.0007425532,1759777200084
BCH,0.0000527521,0.0009220169,1759780800023
BCH,0.0000590725,0.0009725797,1759784400015
BCH,0.000054202,0.0009336158,1759788000075
BCH,0.0000490307,0.0008922454,1759791600068
BCH,0.0000477847,0.0008822774,1759795200002
BCH,0.0000339627,0.0007717014,1759798800012
BCH,0.0000249189,0.000699351,1759802400064
BCH,0.0000373468,0.000798774,1759806000050
BCH,0.0000277788,0.0007222301,1759809600039
BCH,0.0000195348,0.0006562783,1759813200032
BCH,0.0000210486,0.0006683891,1759816800019
BCH,0.0000218063,0.0006744506,1759820400042
BCH,0.0000359861,0.0007878891,1759824000014
BCH,0.0000280493,0.0007243948,1759827600010
BCH,0.0000235449,0.0006883592,1759831200059
BCH,0.0000288555,0.0007308439,1759834800022
BCH,0.0000125,0.0005929568,1759838400000
BCH,0.0000125,0.0005935515,1759842000076
BCH,0.0000125,0.0004307726,1759845600138
BCH,0.0000125,0.000207348,1759849200114
APT,-0.0000301861,-0.0007414892,1759762800043
APT,-0.0000058215,-0.0005465719,1759766400064
APT,-0.0000129791,-0.0006038327,1759770000051
APT,-0.0000095865,-0.0005766919,1759773600087
APT,0.0000125,-0.0003903038,1759777200084
APT,0.000003021,-0.0004758316,1759780800023
APT,-0.0000013083,-0.0005104666,1759784400015
APT,-0.0000437538,-0.0008500303,1759788000075
APT,-0.0000279243,-0.0007233943,1759791600068
APT,-0.0000784416,-0.0011275324,1759795200002
APT,-0.0000533439,-0.0009267508,1759798800012
APT,-0.0000398012,-0.0008184097,1759802400064
APT,-0.0000366609,-0.0007932875,1759806000050
APT,-0.0000436967,-0.0008495736,1759809600039
APT,-0.0000682759,-0.0010462069,1759813200032
APT,-0.0000327656,-0.000762125,1759816800019
APT,-0.0000283909,-0.0007271268,1759820400042
APT,-0.0000028557,-0.0005228458,1759824000014
APT,0.000006581,-0.0004473519,1759827600010
APT,-0.0000073756,-0.0005590044,1759831200059
APT,0.0000125,-0.0002723673,1759834800022
APT,0.0000125,-0.0002911905,1759838400000
APT,0.0000125,-0.0003347603,1759842000076
APT,0.0000125,-0.0002922692,1759845600138
APT,-0.0000128457,-0.000602766,1759849200114
AAVE,0.0000125,0.0004619043,1759762800043
AAVE,0.0000125,0.0004974198,1759766400064
AAVE,0.0000125,0.000582731,1759770000051
AAVE,0.0000428739,0.0008429909,1759773600087
AAVE,0.0000291664,0.0007333313,1759777200084
AAVE,0.0000288074,0.0007304594,1759780800023
AAVE,0.0000351279,0.0007810229,1759784400015
AAVE,0.0000125,0.0005576861,1759788000075
AAVE,0.0000125,0.0005129527,1759791600068
AAVE,0.0000125,0.0004928011,1759795200002
AAVE,0.0000125,0.000517231,1759798800012
AAVE,0.0000125,0.0005728459,1759802400064
AAVE,0.0000125,0.0003793782,1759806000050
AAVE,0.0000125,0.0003717604,1759809600039
AAVE,0.0000125,0.0002635661,1759813200032
AAVE,0.0000125,0.0003097932,1759816800019
AAVE,0.0000125,0.0002192883,1759820400042
AAVE,0.0000125,0.0001941341,1759824000014
AAVE,0.0000125,0.0001685562,1759827600010
AAVE,0.0000125,0.0001160382,1759831200059
AAVE,0.0000125,0.0000968581,1759834800022
AAVE,0.0000125,0.0000594836,1759838400000
AAVE,0.0000125,0.000069498,1759842000076
AAVE,0.0000125,0.0001220138,1759845600138
AAVE,0.0000125,0.0000464297,1759849200114
COMP,0.0000125,-0.0000073946,1759762800043
COMP,0.0000125,-0.0000035955,1759766400064
COMP,0.0000125,-0.000001034,1759770000051
COMP,0.0000125,-0.0000002624,1759773600087
COMP,0.0000125,-0.000000616,1759777200084
COMP,0.0000125,0.0000044373,1759780800023
COMP,0.0000125,0.0000172109,1759784400015
COMP,0.0000125,0.0000332956,1759788000075
COMP,0.0000125,0.0000100455,1759791600068
COMP,0.0000125,0.0000022276,1759795200002
COMP,0.0000125,0.0000076217,1759798800012
COMP,0.0000125,0.0000056024,1759802400064
COMP,0.0000125,0.000001649,1759806000050
COMP,0.0000125,-0.0000004347,1759809600039
COMP,0.0000125,-0.0000009463,1759813200032
COMP,0.0000125,-0.0000041899,1759816800019
COMP,0.0000125,-0.0000030985,1759820400042
COMP,0.0000125,0.0000124505,1759824000014
COMP,0.0000125,0.0000021292,1759827600010
COMP,0.0000125,-0.0000026096,1759831200059
COMP,0.0000125,-0.0000164807,1759834800022
COMP,0.0000125,-0.0000003959,1759838400000
COMP,0.0000125,0.0000003898,1759842000076
COMP,0.0000125,-0.000003473,1759845600138
COMP,0.0000125,-0.0000100017,1759849200114
MKR,0.0,0.0,1759762800043
MKR,0.0,0.0,1759766400064
MKR,0.0,0.0,1759770000051
MKR,0.0,0.0,1759773600087
MKR,0.0,0.0,1759777200084
MKR,0.0,0.0,1759780800023
MKR,0.0,0.0,1759784400015
MKR,0.0,0.0,1759788000075
MKR,0.0,0.0,1759791600068
MKR,0.0,0.0,1759795200002
MKR,0.0,0.0,1759798800012
MKR,0.0,0.0,1759802400064
MKR,0.0,0.0,1759806000050
MKR,0.0,0.0,1759809600039
MKR,0.0,0.0,1759813200032
MKR,0.0,0.0,1759816800019
MKR,0.0,0.0,1759820400042
MKR,0.0,0.0,1759824000014
MKR,0.0,0.0,1759827600010
MKR,0.0,0.0,1759831200059
MKR,0.0,0.0,1759834800022
MKR,0.0,0.0,1759838400000
MKR,0.0,0.0,1759842000076
MKR,0.0,0.0,1759845600138
MKR,0.0,0.0,1759849200114
WLD,0.0000232605,0.0006860841,1759762800043
WLD,0.0000468626,0.0008749011,1759766400064
WLD,0.0000479318,0.0008834543,1759770000051
WLD,0.0000779513,0.0011236108,1759773600087
WLD,0.0000632286,0.0010058291,1759777200084
WLD,0.0000644798,0.0010158386,1759780800023
WLD,0.0001014383,0.0013115064,1759784400015
WLD,0.0001161658,0.0014293266,1759788000075
WLD,0.0001184243,0.0014473946,1759791600068
WLD,0.0000991727,0.0012933818,1759795200002
WLD,0.0000876811,0.0012014491,1759798800012
WLD,0.0000936808,0.0012494466,1759802400064
WLD,0.0000669718,0.0010357744,1759806000050
WLD,0.0000735254,0.0010882028,1759809600039
WLD,0.0000714046,0.001071237,1759813200032
WLD,0.0000614323,0.0009914581,1759816800019
WLD,0.0001085075,0.0013680604,1759820400042
WLD,0.0000601829,0.0009814635,1759824000014
WLD,0.0000503857,0.0009030852,1759827600010
WLD,0.0000421245,0.0008369963,1759831200059
WLD,0.0000357234,0.0007857873,1759834800022
WLD,0.0000371662,0.0007973294,1759838400000
WLD,0.0000346099,0.0007768792,1759842000076
WLD,0.000013419,0.0006073519,1759845600138
WLD,0.0000125,0.0001726587,1759849200114
FXS,0.0000125,0.0003168924,1759762800043
FXS,0.0000125,0.0004292958,1759766400064
FXS,0.0000125,0.0005341614,1759770000051
FXS,0.0000125,0.0003747283,1759773600087
FXS,0.0000125,0.0004782033,1759777200084
FXS,0.0000194557,0.0006556455,1759780800023
FXS,0.0000125,0.0001911554,1759784400015
FXS,0.0000125,0.0000906343,1759788000075
FXS,0.0000125,0.0000731527,1759791600068
FXS,0.0000125,0.0000761988,1759795200002
FXS,0.0000125,0.0000761557,1759798800012
FXS,0.0000125,0.000057944,1759802400064
FXS,0.0000125,0.0001314162,1759806000050
FXS,0.0000125,0.0001065692,1759809600039
FXS,0.0000125,0.0000907554,1759813200032
FXS,0.0000125,0.0001670588,1759816800019
FXS,0.0000125,0.0003051046,1759820400042
FXS,0.0000125,0.0004609542,1759824000014
FXS,0.0000125,0.00022597,1759827600010
FXS,0.0000125,0.0002789401,1759831200059
FXS,0.0000125,0.00054291,1759834800022
FXS,0.0000125,0.0004829083,1759838400000
FXS,0.0000125,0.0005479923,1759842000076
FXS,0.0000128737,0.0006029897,1759845600138
FXS,0.0000125,0.0001244634,1759849200114
HPOS,0.0,0.0,1759762800043
HPOS,0.0,0.0,1759766400064
HPOS,0.0,0.0,1759770000051
HPOS,0.0,0.0,1759773600087
HPOS,0.0,0.0,1759777200084
HPOS,0.0,0.0,1759780800023
HPOS,0.0,0.0,1759784400015
HPOS,0.0,0.0,1759788000075
HPOS,0.0,0.0,1759791600068
HPOS,0.0,0.0,1759795200002
HPOS,0.0,0.0,1759798800012
HPOS,0.0,0.0,1759802400064
HPOS,0.0,0.0,1759806000050
HPOS,0.0,0.0,1759809600039
HPOS,0.0,0.0,1759813200032
HPOS,0.0,0.0,1759816800019
HPOS,0.0,0.0,1759820400042
HPOS,0.0,0.0,1759824000014
HPOS,0.0,0.0,1759827600010
HPOS,0.0,0.0,1759831200059
HPOS,0.0,0.0,1759834800022
HPOS,0.0,0.0,1759838400000
HPOS,0.0,0.0,1759842000076
HPOS,0.0,0.0,1759845600138
HPOS,0.0,0.0,1759849200114
RLB,0.0,0.0,1759762800043
RLB,0.0,0.0,1759766400064
RLB,0.0,0.0,1759770000051
RLB,0.0,0.0,1759773600087
RLB,0.0,0.0,1759777200084
RLB,0.0,0.0,1759780800023
RLB,0.0,0.0,1759784400015
RLB,0.0,0.0,1759788000075
RLB,0.0,0.0,1759791600068
RLB,0.0,0.0,1759795200002
RLB,0.0,0.0,1759798800012
RLB,0.0,0.0,1759802400064
RLB,0.0,0.0,1759806000050
RLB,0.0,0.0,1759809600039
RLB,0.0,0.0,1759813200032
RLB,0.0,0.0,1759816800019
RLB,0.0,0.0,1759820400042
RLB,0.0,0.0,1759824000014
RLB,0.0,0.0,1759827600010
RLB,0.0,0.0,1759831200059
RLB,0.0,0.0,1759834800022
RLB,0.0,0.0,1759838400000
RLB,0.0,0.0,1759842000076
RLB,0.0,0.0,1759845600138
RLB,0.0,0.0,1759849200114
UNIBOT,0.0,0.0,1759762800043
UNIBOT,0.0,0.0,1759766400064
UNIBOT,0.0,0.0,1759770000051
UNIBOT,0.0,0.0,1759773600087
UNIBOT,0.0,0.0,1759777200084
UNIBOT,0.0,0.0,1759780800023
UNIBOT,0.0,0.0,1759784400015
UNIBOT,0.0,0.0,1759788000075
UNIBOT,0.0,0.0,1759791600068
UNIBOT,0.0,0.0,1759795200002
UNIBOT,0.0,0.0,1759798800012
UNIBOT,0.0,0.0,1759802400064
UNIBOT,0.0,0.0,1759806000050
UNIBOT,0.0,0.0,1759809600039
UNIBOT,0.0,0.0,1759813200032
UNIBOT,0.0,0.0,1759816800019
UNIBOT,0.0,0.0,1759820400042
UNIBOT,0.0,0.0,1759824000014
UNIBOT,0.0,0.0,1759827600010
UNIBOT,0.0,0.0,1759831200059
UNIBOT,0.0,0.0,1759834800022
UNIBOT,0.0,0.0,1759838400000
UNIBOT,0.0,0.0,1759842000076
UNIBOT,0.0,0.0,1759845600138
UNIBOT,0.0,0.0,1759849200114
YGG,0.0000125,-0.0000672256,1759762800043
YGG,0.0000125,-0.0000084893,1759766400064
YGG,0.0000125,-0.0000040949,1759770000051
YGG,0.0000125,-0.0000054978,1759773600087
YGG,0.0000125,-0.0000013269,1759777200084
YGG,0.0000125,0.0000007373,1759780800023
YGG,0.0000125,-0.0000012054,1759784400015
YGG,0.0000125,-0.000000539,1759788000075
YGG,0.0000125,-0.0000014077,1759791600068
YGG,0.0000125,-0.0000258302,1759795200002
YGG,0.0000125,-0.0000063668,1759798800012
YGG,0.0000125,-0.0000002623,1759802400064
YGG,0.0000125,-0.000003739,1759806000050
YGG,0.0000125,-0.0001361232,1759809600039
YGG,0.0000125,-0.0001687551,1759813200032
YGG,0.0000125,-0.0001468225,1759816800019
YGG,0.0000125,-0.0000004422,1759820400042
YGG,0.0000125,0.0000018718,1759824000014
YGG,0.0000125,0.0000041857,1759827600010
YGG,0.0000125,0.000007807,1759831200059
YGG,0.0000125,0.0000108866,1759834800022
YGG,0.0000125,0.0000060127,1759838400000
YGG,0.0000125,0.0000138731,1759842000076
YGG,0.0000125,0.0000155027,1759845600138
YGG,0.0000125,0.0000081794,1759849200114
TRX,0.0000362938,0.00079035,1759762800043
TRX,0.0000352264,0.000781811,1759766400064
TRX,0.000041812,0.0008344956,1759770000051
TRX,0.0000523763,0.0009190107,1759773600087
TRX,0.0000524414,0.0009195312,1759777200084
TRX,0.0000541589,0.0009332708,1759780800023
TRX,0.0000555422,0.0009443374,1759784400015
TRX,0.0000539018,0.0009312148,1759788000075
TRX,0.0000566352,0.0009530819,1759791600068
TRX,0.000054946,0.0009395681,1759795200002
TRX,0.0000505101,0.000904081,1759798800012
TRX,0.0000567692,0.000954154,1759802400064
TRX,0.0000544612,0.00093569,1759806000050
TRX,0.0000461745,0.0008693961,1759809600039
TRX,0.0000453927,0.0008631414,1759813200032
TRX,0.0000406785,0.000825428,1759816800019
TRX,0.0000492666,0.0008941332,1759820400042
TRX,0.0000535856,0.0009286849,1759824000014
TRX,0.0000582033,0.0009656264,1759827600010
TRX,0.0000531204,0.0009249628,1759831200059
TRX,0.0000621191,0.0009969528,1759834800022
TRX,0.000055936,0.0009474878,1759838400000
TRX,0.0000667483,0.0010339868,1759842000076
TRX,0.00006868,0.0010494396,1759845600138
TRX,0.0000563365,0.0009506919,1759849200114
kSHIB,0.0000125,0.0002230844,1759762800043
kSHIB,0.0000125,0.0003411941,1759766400064
kSHIB,0.0000125,0.0002944243,1759770000051
kSHIB,0.0000125,0.000378532,1759773600087
kSHIB,0.0000125,0.0004982794,1759777200084
kSHIB,0.0000125,0.0005402154,1759780800023
kSHIB,0.0000125,0.0005203968,1759784400015
kSHIB,0.0000125,0.0005581623,1759788000075
kSHIB,0.0000136155,0.0006089241,1759791600068
kSHIB,0.0000125,0.0005651739,1759795200002
kSHIB,0.0000125,0.0005280394,1759798800012
kSHIB,0.0000125,0.0005135257,1759802400064
kSHIB,0.0000125,0.0004416592,1759806000050
kSHIB,0.0000125,0.0004051404,1759809600039
kSHIB,0.0000125,0.0003016786,1759813200032
kSHIB,0.0000125,0.0004217982,1759816800019
kSHIB,0.0000125,0.0005037877,1759820400042
kSHIB,0.0000125,0.0004848847,1759824000014
kSHIB,0.0000125,0.0002842983,1759827600010
kSHIB,0.0000125,0.000209073,1759831200059
kSHIB,0.0000125,0.000307452,1759834800022
kSHIB,0.0000125,0.0005347406,1759838400000
kSHIB,0.0000343711,0.0007749685,1759842000076
kSHIB,0.0000217857,0.0006742858,1759845600138
kSHIB,0.0000125,0.0005331837,1759849200114
UNI,0.0000890033,0.0012120266,1759762800043
UNI,0.0000873718,0.0011989748,1759766400064
UNI,0.0000722842,0.0010782734,1759770000051
UNI,0.0000931504,0.0012452033,1759773600087
UNI,0.0001050166,0.0013401325,1759777200084
UNI,0.0001078686,0.001362949,1759780800023
UNI,0.0000871128,0.0011969027,1759784400015
UNI,0.0000768663,0.0011149303,1759788000075
UNI,0.0000800808,0.0011406463,1759791600068
UNI,0.0000758484,0.0011067875,1759795200002
UNI,0.0000555556,0.0009444449,1759798800012
UNI,0.0000560348,0.0009482785,1759802400064
UNI,0.0000512697,0.0009101576,1759806000050
UNI,0.0000484508,0.0008876068,1759809600039
UNI,0.0000288951,0.000731161,1759813200032
UNI,0.0000328586,0.0007628689,1759816800019
UNI,0.000024685,0.0006974799,1759820400042
UNI,0.0000248756,0.0006990051,1759824000014
UNI,0.0000173864,0.000639091,1759827600010
UNI,0.0000190562,0.00065245,1759831200059
UNI,0.0000608408,0.0009867267,1759834800022
UNI,0.0000624289,0.000999431,1759838400000
UNI,0.0000663774,0.0010310196,1759842000076
UNI,0.0000267433,0.0007139461,1759845600138
UNI,0.0000125,0.0003807846,1759849200114
SEI,0.0000125,0.0003757238,1759762800043
SEI,0.0000158203,0.0006265622,1759766400064
SEI,0.0000125,0.0005483836,1759770000051
SEI,0.0000125,0.0005092083,1759773600087
SEI,0.0000125,0.000526518,1759777200084
SEI,0.0000189657,0.0006517254,1759780800023
SEI,0.000029355,0.0007348403,1759784400015
SEI,0.0000296776,0.0007374205,1759788000075
SEI,0.0000285594,0.0007284749,1759791600068
SEI,0.0000275615,0.0007204919,1759795200002
SEI,0.0000221668,0.000677334,1759798800012
SEI,0.000017744,0.000641952,1759802400064
SEI,0.0000240653,0.0006925225,1759806000050
SEI,0.000024282,0.0006942557,1759809600039
SEI,0.0000216625,0.0006732998,1759813200032
SEI,0.0000166688,0.0006333508,1759816800019
SEI,0.0000125,0.0005812266,1759820400042
SEI,0.0000125,0.0005189598,1759824000014
SEI,0.0000125,0.0004122254,1759827600010
SEI,0.0000125,0.0005235143,1759831200059
SEI,0.0000125,0.0005040537,1759834800022
SEI,0.0000125,0.0004955379,1759838400000
SEI,0.0000125,0.0005524893,1759842000076
SEI,0.0000125,0.0005935497,1759845600138
SEI,0.0000125,0.0002539927,1759849200114
RUNE,0.0000125,-0.0000260699,1759762800043
RUNE,0.0000125,-0.0000137279,1759766400064
RUNE,0.0000125,-0.00002456,1759770000051
RUNE,0.0000125,-0.0000002326,1759773600087
RUNE,0.0000125,-0.0000034976,1759777200084
RUNE,0.0000125,-0.0000057807,1759780800023
RUNE,0.0000125,-0.0000013848,1759784400015
RUNE,0.0000125,-0.0000213625,1759788000075
RUNE,0.0000125,-0.0000044739,1759791600068
RUNE,0.0000125,-0.0000131731,1759795200002
RUNE,0.0000125,-0.0000188406,1759798800012
RUNE,0.0000125,-0.0000147658,1759802400064
RUNE,0.0000125,-0.0000053449,1759806000050
RUNE,0.0000125,-0.0000053967,1759809600039
RUNE,0.0000125,-0.0000139872,1759813200032
RUNE,0.0000125,-0.0000040954,1759816800019
RUNE,0.0000125,-0.0000464436,1759820400042
RUNE,0.0000125,-0.0000242373,1759824000014
RUNE,0.0000125,-0.0000368725,1759827600010
RUNE,0.0000125,-0.0000164661,1759831200059
RUNE,0.0000125,-0.0000228558,1759834800022
RUNE,0.0000125,-0.0000176566,1759838400000
RUNE,0.0000125,-0.0000142014,1759842000076
RUNE,0.0000125,-0.0000153035,1759845600138
RUNE,0.0000125,-0.0000318452,1759849200114
OX,0.0,0.0,1759762800043
OX,0.0,0.0,1759766400064
OX,0.0,0.0,1759770000051
OX,0.0,0.0,1759773600087
OX,0.0,0.0,1759777200084
OX,0.0,0.0,1759780800023
OX,0.0,0.0,1759784400015
OX,0.0,0.0,1759788000075
OX,0.0,0.0,1759791600068
OX,0.0,0.0,1759795200002
OX,0.0,0.0,1759798800012
OX,0.0,0.0,1759802400064
OX,0.0,0.0,1759806000050
OX,0.0,0.0,1759809600039
OX,0.0,0.0,1759813200032
OX,0.0,0.0,1759816800019
OX,0.0,0.0,1759820400042
OX,0.0,0.0,1759824000014
OX,0.0,0.0,1759827600010
OX,0.0,0.0,1759831200059
OX,0.0,0.0,1759834800022
OX,0.0,0.0,1759838400000
OX,0.0,0.0,1759842000076
OX,0.0,0.0,1759845600138
OX,0.0,0.0,1759849200114
FRIEND,0.0,0.0,1759762800043
FRIEND,0.0,0.0,1759766400064
FRIEND,0.0,0.0,1759770000051
FRIEND,0.0,0.0,1759773600087
FRIEND,0.0,0.0,1759777200084
FRIEND,0.0,0.0,1759780800023
FRIEND,0.0,0.0,1759784400015
FRIEND,0.0,0.0,1759788000075
FRIEND,0.0,0.0,1759791600068
FRIEND,0.0,0.0,1759795200002
FRIEND,0.0,0.0,1759798800012
FRIEND,0.0,0.0,1759802400064
FRIEND,0.0,0.0,1759806000050
FRIEND,0.0,0.0,1759809600039
FRIEND,0.0,0.0,1759813200032
FRIEND,0.0,0.0,1759816800019
FRIEND,0.0,0.0,1759820400042
FRIEND,0.0,0.0,1759824000014
FRIEND,0.0,0.0,1759827600010
FRIEND,0.0,0.0,1759831200059
FRIEND,0.0,0.0,1759834800022
FRIEND,0.0,0.0,1759838400000
FRIEND,0.0,0.0,1759842000076
FRIEND,0.0,0.0,1759845600138
FRIEND,0.0,0.0,1759849200114
SHIA,0.0,0.0,1759762800043
SHIA,0.0,0.0,1759766400064
SHIA,0.0,0.0,1759770000051
SHIA,0.0,0.0,1759773600087
SHIA,0.0,0.0,1759777200084
SHIA,0.0,0.0,1759780800023
SHIA,0.0,0.0,1759784400015
SHIA,0.0,0.0,1759788000075
SHIA,0.0,0.0,1759791600068
SHIA,0.0,0.0,1759795200002
SHIA,0.0,0.0,1759798800012
SHIA,0.0,0.0,1759802400064
SHIA,0.0,0.0,1759806000050
SHIA,0.0,0.0,1759809600039
SHIA,0.0,0.0,1759813200032
SHIA,0.0,0.0,1759816800019
SHIA,0.0,0.0,1759820400042
SHIA,0.0,0.0,1759824000014
SHIA,0.0,0.0,1759827600010
SHIA,0.0,0.0,1759831200059
SHIA,0.0,0.0,1759834800022
SHIA,0.0,0.0,1759838400000
SHIA,0.0,0.0,1759842000076
SHIA,0.0,0.0,1759845600138
SHIA,0.0,0.0,1759849200114
CYBER,0.0,0.0,1759762800043
CYBER,0.0,0.0,1759766400064
CYBER,0.0,0.0,1759770000051
CYBER,0.0,0.0,1759773600087
CYBER,0.0,0.0,1759777200084
CYBER,0.0,0.0,1759780800023
CYBER,0.0,0.0,1759784400015
CYBER,0.0,0.0,1759788000075
CYBER,0.0,0.0,1759791600068
CYBER,0.0,0.0,1759795200002
CYBER,0.0,0.0,1759798800012
CYBER,0.0,0.0,1759802400064
CYBER,0.0,0.0,1759806000050
CYBER,0.0,0.0,1759809600039
CYBER,0.0,0.0,1759813200032
CYBER,0.0,0.0,1759816800019
CYBER,0.0,0.0,1759820400042
CYBER,0.0,0.0,1759824000014
CYBER,0.0,0.0,1759827600010
CYBER,0.0,0.0,1759831200059
CYBER,0.0,0.0,1759834800022
CYBER,0.0,0.0,1759838400000
CYBER,0.0,0.0,1759842000076
CYBER,0.0,0.0,1759845600138
CYBER,0.0,0.0,1759849200114
ZRO,0.0000415093,0.0008320747,1759762800043
ZRO,0.0000226372,0.000681098,1759766400064
ZRO,0.0000226243,0.0006809945,1759770000051
ZRO,0.0000125,0.0005435929,1759773600087
ZRO,0.0000404906,0.0008239245,1759777200084
ZRO,0.0000156694,0.0006253552,1759780800023
